PD,ROI,FD,,
0.152154818177,2,0.031999996,,
0.152154818177,2,0.062999895,,
0.152154818177,2,0.094000032,,
0.14816069603,2,0.140999964,,
0.146721214056,2,0.172000101,,
0.150883108377,2,0.203,,
0.142217770219,2,0.235000065,,
0.144222423434,2,0.265999964,,
0.142888039351,2,0.297000101,,
0.143515229225,2,0.328,,
0.143851071596,2,0.374999931,,
0.145326182246,1,0.031999996,,
0.14509165287,1,0.062999895,,
0.144876554608,1,0.094000032,,
0.137945890427,1,0.140999964,,
0.141088604927,1,0.172000101,,
0.142238512635,1,0.203,,
0.142022043467,1,0.235000065,,
0.144476920366,1,0.265999964,,
0.143737584352,1,0.297000101,,
0.144982591271,1,0.328,,
0.147845834494,1,0.374999931,,
0.147156581283,1,0.406999996,,
0.16434083879,1,0.437999895,,
0.128179192543,1,0.469000032,,
0.107106268406,2,0.031999996,,
0.0273565854877,2,0.062999895,,
0.0450252629817,2,0.094000032,,
0.200172707438,2,0.140999964,,
0.168825477362,2,0.172000101,,
0.228913471103,2,0.203,,
0.245882794261,2,0.235000065,,
0.217101335526,2,0.265999964,,
0.222073599696,2,0.297000101,,
0.199108690023,2,0.328,,
0.195492982864,2,0.374999931,,
0.181218385696,2,0.406999996,,
0.198182940483,2,0.437999895,,
0.193692907691,2,0.469000032,,
0.161234170198,2,0.499999931,,
0.194914191961,2,0.531999996,,
0.165345907211,2,0.578,,
0.178281649947,2,0.610000065,,
0.214496091008,2,0.672000101,,
0.204722881317,2,0.703,,
0.237298250198,2,0.031999996,,
0.215618997812,2,0.062999895,,
0.204072505236,2,0.094000032,,
0.196507826447,2,0.140999964,,
0.172964960337,2,0.172000101,,
0.148747324944,2,0.203,,
0.0685382708907,2,0.235000065,,
0.0729339271784,2,0.265999964,,
0.10130276531,2,0.297000101,,
0.103501841426,2,0.328,,
0.155334591866,2,0.374999931,,
0.241123199463,2,0.406999996,,
0.296552598476,2,0.437999895,,
0.259886711836,2,0.469000032,,
0.208390474319,2,0.499999931,,
0.240402579308,2,0.531999996,,
0.19821728766,2,0.578,,
0.212054342031,2,0.610000065,,
0.218761011958,2,0.672000101,,
0.197362631559,2,0.703,,
0.197778850794,2,0.735000065,,
0.187339454889,2,0.765999964,,
0.185131028295,2,0.797000101,,
0.196101754904,2,0.844000032,,
0.207134410739,2,0.031999996,,
0.21306066215,2,0.062999895,,
0.253590494394,2,0.094000032,,
0.228953674436,2,0.140999964,,
0.220471054316,2,0.172000101,,
0.21106441319,2,0.203,,
0.199670791626,2,0.235000065,,
0.22963821888,2,0.265999964,,
0.238597661257,2,0.297000101,,
0.213995292783,2,0.328,,
0.177533641458,2,0.374999931,,
0.24953135848,2,0.406999996,,
0.233026057482,2,0.437999895,,
0.192398354411,2,0.469000032,,
