PD,ROI,FD,,
0.121107123792,1,0.031999996,,
0.121602155268,1,0.062999895,,
0.121602155268,1,0.094000032,,
0.12106180191,1,0.140999964,,
0.12243039906,1,0.172000101,,
0.12170214951,1,0.203,,
0.123945727944,1,0.235000065,,
0.123202241957,1,0.265999964,,
0.124212704599,1,0.297000101,,
0.12362960726,1,0.328,,
0.125399693847,1,0.374999931,,
0.125492483377,1,0.406999996,,
0.125387191772,1,0.437999895,,
0.128351017833,1,0.469000032,,
0.122017242014,1,0.499999931,,
0.123556494713,1,0.531999996,,
0.124076642096,1,0.578,,
0.127527460456,1,0.610000065,,
0.128989636898,1,0.672000101,,
0.12908475101,1,0.703,,
0.129592329264,1,0.735000065,,
0.132193639874,1,0.765999964,,
0.133685693145,1,0.797000101,,
0.133608296514,1,0.844000032,,
0.133873865008,1,0.874999931,,
0.137988269329,1,0.906999996,,
0.136719584465,1,0.937999895,,
0.137081697583,1,0.969000032,,
0.13727812469,1,0.999999931,,
0.134111762047,1,1.031999996,,
0.137709692121,1,1.062999895,,
0.134300738573,1,1.110000065,,
0.136626213789,1,1.140999964,,
0.13167193532,1,1.172000101,,
0.137372285128,1,1.203,,
0.135143756866,1,1.235000065,,
0.13655872643,1,1.265999964,,
0.18053381145,1,1.297000101,,
0.106989778578,2,0.031999996,,
0.110576808453,2,0.062999895,,
0.110045850277,2,0.094000032,,
0.111664734781,2,0.140999964,,
0.0341752059758,2,0.172000101,,
0.0705637782812,2,0.203,,
0.212531134486,2,0.235000065,,
0.132298469543,2,0.265999964,,
0.581169486046,2,0.297000101,,
0.569614350796,2,0.328,,
0.127927839756,2,0.374999931,,
0.331969320774,2,0.406999996,,
0.294813871384,2,0.437999895,,
0.163404792547,2,0.469000032,,
0.180484816432,2,0.499999931,,
0.175094857812,2,0.531999996,,
0.162964254618,2,0.578,,
0.155541047454,2,0.610000065,,
0.0997451469302,2,0.672000101,,
0.097769215703,2,0.703,,
0.133400455117,2,0.735000065,,
0.163487806916,2,0.765999964,,
0.0273715201765,2,0.797000101,,
0.168315440416,2,0.844000032,,
0.14106118679,1,0.031999996,,
0.139779955149,1,0.062999895,,
0.140760585666,1,0.094000032,,
0.209272354841,1,0.140999964,,
0.170736461878,1,0.172000101,,
0.172711446881,2,0.031999996,,
0.143303185701,2,0.062999895,,
0.160164743662,2,0.094000032,,
0.170800030231,2,0.140999964,,
0.210284307599,2,0.172000101,,
0.201124981046,1,0.203,,
0.195360571146,2,0.235000065,,
0.205740600824,2,0.265999964,,
0.167571276426,2,0.297000101,,
0.184679403901,1,0.031999996,,
0.182587683201,1,0.062999895,,
0.194023638964,1,0.094000032,,
0.229023739696,1,0.140999964,,
0.227658629417,1,0.172000101,,
0.139539822936,1,0.203,,
0.133783400059,1,0.235000065,,
0.178509622812,1,0.265999964,,
0.131037786603,1,0.297000101,,
0.130002140999,1,0.328,,
0.129065781832,1,0.374999931,,
0.127253875136,1,0.406999996,,
0.130971267819,1,0.437999895,,
0.129080578685,1,0.469000032,,
0.132629171014,1,0.499999931,,
0.132071584463,1,0.531999996,,
0.13207089901,1,0.578,,
0.131305575371,1,0.610000065,,
0.131112352014,1,0.672000101,,
0.128630518913,1,0.703,,
0.131132155657,1,0.735000065,,
0.130441814661,1,0.765999964,,
0.130381315947,1,0.797000101,,
0.131227582693,1,0.844000032,,
0.130209505558,1,0.874999931,,
0.129139810801,1,0.906999996,,
0.128475651145,1,0.937999895,,
0.125288128853,1,0.969000032,,
0.130066946149,1,0.999999931,,
0.131638020277,1,1.031999996,,
0.134148746729,1,1.062999895,,
0.134425595403,1,1.110000065,,
0.137158557773,1,1.140999964,,
0.0940171927214,2,0.031999996,,
0.0912971496582,2,0.062999895,,
0.0868772044778,2,0.094000032,,
0.100548110902,2,0.140999964,,
0.0341388694942,2,0.172000101,,
0.0585616454482,2,0.203,,
0.16590808332,1,0.031999996,,
0.145501226187,1,0.062999895,,
0.141523554921,1,0.094000032,,
0.141176015139,1,0.140999964,,
0.14226436615,1,0.172000101,,
0.143707588315,1,0.203,,
0.143450066447,1,0.235000065,,
0.145026639104,1,0.265999964,,
