PD,ROI,FD,,
0.166873648763,2,0.59399996,,
0.16866324842,2,0.62499986,,
0.167460411787,2,0.656,,
0.169143170118,2,0.6869999,,
0.168105572462,2,0.031,,
0.168177559972,2,0.04700003,,
0.16695818305,2,0.0619999,,
0.191610574722,2,0.07799993,,
0.177020609379,2,0.10900007,,
0.17205286026,2,0.13999997,,
0.214172363281,2,0.17200003,,
0.170066937804,2,0.20299993,,
0.166782289743,2,0.23400007,,
0.163841247559,2,0.281,,
0.164866060019,2,0.32799993,,
0.164697393775,2,0.35900007,,
0.165214166045,2,0.38999997,,
0.163261368871,2,0.42200003,,
0.163990139961,2,0.45299993,,
0.164198637009,2,0.49999986,,
0.162358447909,2,0.031,,
0.158392235637,2,0.04700003,,
0.160499542952,2,0.0619999,,
0.157650008798,2,0.07799993,,
0.158609867096,2,0.10900007,,
0.157317191362,2,0.13999997,,
0.152100145817,2,0.17200003,,
0.153633117676,2,0.20299993,,
0.153524145484,2,0.23400007,,
0.153187170625,2,0.281,,
0.154075175524,2,0.32799993,,
0.152144789696,2,0.35900007,,
0.152369454503,2,0.38999997,,
0.153008759022,2,0.42200003,,
0.153658881783,2,0.45299993,,
0.153888434172,2,0.031,,
0.154528841376,2,0.04700003,,
0.157771945,2,0.0619999,,
0.153433740139,2,0.07799993,,
0.155655056238,2,0.10900007,,
0.15844386816,2,0.13999997,,
0.156473875046,2,0.17200003,,
0.158576354384,2,0.20299993,,
0.160383418202,2,0.23400007,,
0.160268694162,2,0.281,,
0.159368723631,2,0.32799993,,
0.159772738814,2,0.35900007,,
0.161737754941,2,0.38999997,,
0.160005301237,2,0.42200003,,
0.16039904952,2,0.45299993,,
0.161397397518,2,0.49999986,,
0.161413297057,2,0.531,,
0.16130271554,2,0.5619999,,
0.161301538348,2,0.59399996,,
0.158711180091,2,0.62499986,,
0.157669857144,2,0.656,,
0.155133515596,2,0.6869999,,
0.155736476183,2,0.031,,
0.160107657313,2,0.04700003,,
0.15771278739,2,0.0619999,,
0.155642613769,2,0.07799993,,
0.156114324927,2,0.10900007,,
0.154609948397,2,0.13999997,,
0.157973736525,2,0.17200003,,
0.158783137798,2,0.20299993,,
0.158844307065,2,0.23400007,,
0.160778015852,2,0.281,,
0.158044666052,2,0.32799993,,
0.158787280321,2,0.35900007,,
0.159732475877,2,0.38999997,,
0.162312477827,2,0.42200003,,
0.160233542323,2,0.45299993,,
0.164468631148,2,0.49999986,,
0.163830727339,2,0.531,,
0.163359388709,2,0.5619999,,
0.164526253939,2,0.59399996,,
0.162436872721,2,0.62499986,,
0.16508308053,2,0.656,,
0.166282147169,2,0.6869999,,
0.165776208043,2,0.031,,
0.167826667428,2,0.04700003,,
0.167143791914,2,0.031,,
0.166490286589,2,0.04700003,,
0.16566260159,2,0.0619999,,
0.168040245771,2,0.07799993,,
0.168184474111,2,0.10900007,,
0.168551161885,2,0.13999997,,
0.168175965548,2,0.17200003,,
0.166995555162,2,0.20299993,,
0.167166411877,2,0.23400007,,
0.168701022863,2,0.281,,
0.168252468109,2,0.32799993,,
0.17030185461,2,0.35900007,,
0.171535149217,2,0.38999997,,
0.183818131685,2,0.42200003,,
0.181652262807,2,0.45299993,,
0.167817935348,2,0.49999986,,
0.168432384729,2,0.531,,
0.16782002151,2,0.5619999,,
0.16941639781,2,0.59399996,,
0.182345196605,2,0.62499986,,
0.171311512589,2,0.656,,
0.197484880686,2,0.6869999,,
0.198289230466,2,0.031,,
0.183442220092,2,0.04700003,,
0.172617763281,2,0.0619999,,
0.168593332171,2,0.07799993,,
0.172759220004,2,0.10900007,,
0.169787332416,2,0.13999997,,
0.168965652585,2,0.17200003,,
0.169140309095,2,0.20299993,,
0.168608307838,2,0.23400007,,
0.168245762587,2,0.281,,
0.168014526367,2,0.32799993,,
0.1675747931,2,0.35900007,,
0.164143741131,2,0.38999997,,
0.16376683116,2,0.42200003,,
0.165951728821,2,0.45299993,,
0.166875034571,2,0.49999986,,
0.164018049836,2,0.531,,
0.167007476091,2,0.5619999,,
0.166966721416,2,0.59399996,,
0.181051343679,2,0.62499986,,
0.163937196136,2,0.656,,
0.164841771126,2,0.6869999,,
0.163011565804,2,0.031,,
0.166237086058,2,0.04700003,,
0.184599265456,2,0.0619999,,
0.185684040189,2,0.07799993,,
0.188545137644,2,0.10900007,,
0.187193080783,2,0.13999997,,
0.223187953234,2,0.17200003,,
0.175780370831,2,0.20299993,,
0.20334982872,2,0.23400007,,
0.163731560111,2,0.281,,
0.169139921665,2,0.32799993,,
0.164253503084,2,0.35900007,,
0.167799502611,2,0.38999997,,
0.16550335288,2,0.42200003,,
0.165527760983,2,0.45299993,,
0.164412394166,2,0.49999986,,
0.165858432651,2,0.031,,
0.164530947804,2,0.04700003,,
0.161808922887,2,0.0619999,,
0.16455039382,2,0.07799993,,
0.16655215621,2,0.10900007,,
0.163149505854,2,0.13999997,,
0.167303472757,2,0.17200003,,
0.165518388152,2,0.20299993,,
0.165836945176,2,0.23400007,,
0.165254861116,2,0.281,,
0.167177394032,2,0.32799993,,
0.168443188071,2,0.35900007,,
0.168993622065,2,0.38999997,,
0.16543290019,2,0.42200003,,
0.194104686379,2,0.45299993,,
0.197897776961,2,0.49999986,,
0.166667565703,2,0.531,,
0.173359781504,2,0.5619999,,
0.173947483301,2,0.59399996,,
0.170044049621,2,0.62499986,,
0.170291915536,2,0.656,,
0.206506818533,2,0.6869999,,
0.183638066053,2,0.03099986,,
0.183682262897,2,0.062,,
0.166028171778,2,0.0929999,,
0.167543128133,2,0.12499996,,
0.165691360831,2,0.15599986,,
0.168836519122,2,0.187,,
0.162294536829,2,0.23399993,,
0.203404948115,2,0.26500007,,
0.171145305037,2,0.29599997,,
0.0378164462745,2,0.031,,
0.0873697251081,2,0.04700003,,
0.191599041224,2,0.0619999,,
0.183923855424,2,0.07799993,,
0.281258285046,2,0.10900007,,
0.21415039897,2,0.13999997,,
0.179664164782,2,0.17200003,,
0.211296632886,2,0.20299993,,
0.224362492561,2,0.23400007,,
0.182128623128,2,0.281,,
0.210656568408,2,0.32799993,,
0.211661532521,2,0.35900007,,
0.162315607071,2,0.38999997,,
0.160578593612,1,0.42200003,,
0.158530920744,2,0.45299993,,
0.16316242516,2,0.49999986,,
0.16223077476,2,0.531,,
0.17731282115,2,0.031,,
0.161306649446,2,0.04700003,,
0.159548833966,2,0.0619999,,
0.159334629774,2,0.07799993,,
0.154749587178,2,0.031,,
0.155740827322,2,0.04700003,,
0.151932328939,2,0.0619999,,
0.161843881011,2,0.07799993,,
0.157390594482,2,0.10900007,,
0.157505139709,2,0.13999997,,
0.156221240759,2,0.17200003,,
0.156388550997,2,0.20299993,,
0.157444387674,2,0.23400007,,
0.157468065619,2,0.281,,
0.156439781189,2,0.32799993,,
0.15569165349,2,0.35900007,,
0.153383955359,2,0.38999997,,
0.153597414494,2,0.031,,
0.153401643038,2,0.04700003,,
0.154794469476,2,0.031,,
0.155139759183,2,0.04700003,,
0.153821080923,2,0.0619999,,
0.155305147171,2,0.07799993,,
0.157104387879,2,0.031,,
0.157315045595,2,0.04700003,,
0.154755845666,2,0.0619999,,
0.153481274843,2,0.031,,
0.153483659029,2,0.04700003,,
0.156644031405,2,0.0619999,,
0.157537668943,2,0.07799993,,
0.160699635744,2,0.10900007,,
0.162632972002,2,0.031,,
0.161791414022,2,0.04700003,,
0.162251651287,2,0.0619999,,
0.166457921267,2,0.07799993,,
0.167931318283,2,0.10900007,,
0.16854390502,2,0.13999997,,
0.168657228351,2,0.17200003,,
0.168607458472,2,0.031,,
0.168772906065,2,0.04700003,,
0.169969156384,2,0.0619999,,
0.169968992472,2,0.07799993,,
0.169737845659,2,0.10900007,,
0.170487597585,2,0.13999997,,
0.171797603369,2,0.17200003,,
0.173253804445,2,0.031,,
0.172795027494,2,0.04700003,,
0.172980874777,2,0.0619999,,
0.173912614584,2,0.07799993,,
0.174616843462,2,0.10900007,,
0.173572942615,2,0.13999997,,
0.193643346429,2,0.17200003,,
0.165715262294,2,0.20299993,,
0.143798097968,2,0.031,,
0.171496838331,2,0.04700003,,
0.169631227851,2,0.0619999,,
0.19490301609,2,0.07799993,,
0.199562638998,2,0.10900007,,
0.197198808193,2,0.13999997,,
0.19704644382,2,0.031,,
0.172373875976,2,0.04700003,,
0.172046676278,2,0.0619999,,
0.168762892485,2,0.031,,
0.172035247087,2,0.04700003,,
0.186750501394,2,0.0619999,,
0.147354528308,2,0.07799993,,
0.118283495307,2,0.10900007,,
0.0826291069388,2,0.13999997,,
0.0901801213622,2,0.17200003,,
0.136276587844,2,0.20299993,,
0.156269162893,2,0.23400007,,
0.16174992919,2,0.281,,
0.158279120922,2,0.32799993,,
0.16734841466,2,0.35900007,,
0.161659866571,2,0.38999997,,
0.155420869589,2,0.42200003,,
0.203274056315,2,0.031,,
0.165705397725,2,0.04700003,,
0.164721697569,2,0.0619999,,
0.160911664367,2,0.07799993,,
0.19222997129,2,0.10900007,,
0.164044901729,2,0.13999997,,
0.169410005212,2,0.17200003,,
0.169527694583,2,0.20299993,,
0.169854983687,2,0.031,,
0.183373644948,2,0.04700003,,
0.16678366065,2,0.0619999,,
0.170203521848,2,0.07799993,,
0.162807583809,2,0.10900007,,
0.163771986961,2,0.13999997,,
0.167811527848,2,0.17200003,,
0.165993660688,2,0.20299993,,
0.178384199739,2,0.23400007,,
0.171928092837,2,0.281,,
0.176852032542,2,0.32799993,,
0.171655029058,2,0.35900007,,
0.189347907901,2,0.38999997,,
0.185522720218,2,0.42200003,,
0.202138572931,2,0.45299993,,
0.180708274245,2,0.49999986,,
0.188061922789,2,0.531,,
0.168983906507,2,0.5619999,,
0.188453286886,2,0.59399996,,
0.184706106782,2,0.62499986,,
0.200611323118,2,0.656,,
0.188070848584,2,0.6869999,,
0.189880564809,2,0.031,,
0.183667138219,2,0.04700003,,
0.175147205591,2,0.0619999,,
0.181857302785,2,0.07799993,,
0.177125096321,2,0.031,,
0.186815336347,2,0.04700003,,
0.17828027904,2,0.0619999,,
0.193366244435,2,0.07799993,,
0.172886013985,2,0.10900007,,
0.2009793818,2,0.13999997,,
0.192190870643,2,0.17200003,,
0.174524992704,2,0.20299993,,
0.181616976857,2,0.23400007,,
0.17698854208,2,0.281,,
0.197359114885,2,0.32799993,,
0.180284902453,2,0.35900007,,
0.176606595516,2,0.38999997,,
0.180968731642,2,0.42200003,,
0.176290139556,2,0.45299993,,
0.174431294203,2,0.49999986,,
0.180060356855,2,0.531,,
0.177036434412,2,0.5619999,,
0.175799190998,2,0.59399996,,
0.18706381321,2,0.62499986,,
0.170481711626,2,0.656,,
0.17432937026,2,0.6869999,,
0.196344047785,2,0.031,,
0.179273948073,2,0.04700003,,
0.178548753262,2,0.0619999,,
0.178896874189,2,0.07799993,,
0.182345539331,2,0.10900007,,
0.181761398911,2,0.13999997,,
0.182301789522,2,0.17200003,,
0.174717396498,2,0.20299993,,
0.195607542992,2,0.23400007,,
0.185487866402,2,0.281,,
0.189723178744,2,0.32799993,,
0.189491778612,2,0.35900007,,
0.182568147779,2,0.38999997,,
0.169257506728,2,0.42200003,,
0.18019887805,2,0.45299993,,
0.179933518171,2,0.49999986,,
0.188251256943,2,0.531,,
0.200014978647,2,0.5619999,,
0.182606473565,2,0.59399996,,
0.186426475644,2,0.62499986,,
0.143712565303,2,0.656,,
0.0490827783942,2,0.6869999,,
0.0773415267467,2,0.031,,
0.0816123634577,2,0.04700003,,
0.0888449698687,2,0.0619999,,
0.152181476355,2,0.07799993,,
0.122247301042,2,0.10900007,,
0.106720350683,2,0.13999997,,
0.196679189801,2,0.17200003,,
0.433965355158,2,0.20299993,,
0.3579428792,2,0.23400007,,
0.267984986305,2,0.281,,
0.240694209933,2,0.32799993,,
0.240694209933,2,0.35900007,,
