PD,ROI,FD,,
0.127355098724,2,0.03099986,,
0.127530694008,2,0.062,,
0.124546729028,2,0.0929999,,
0.127460569143,2,0.12499996,,
0.125098675489,2,0.15599986,,
0.123263522983,2,0.187,,
0.124270178378,2,0.23399993,,
0.128689736128,2,0.26500007,,
0.124771036208,2,0.03099986,,
0.126064777374,2,0.062,,
0.126179337502,2,0.03099986,,
0.129793047905,2,0.062,,
0.126828327775,2,0.0929999,,
0.127819806337,2,0.03099986,,
0.127522304654,2,0.062,,
0.127277299762,2,0.03099986,,
0.127728685737,2,0.062,,
0.130542188883,2,0.0929999,,
0.13050237298,2,0.12499996,,
0.131314128637,2,0.03099986,,
0.130474954844,2,0.062,,
0.131138041615,2,0.0929999,,
0.131487563252,2,0.12499996,,
0.131694868207,2,0.15599986,,
0.131270870566,2,0.187,,
0.134881615639,2,0.03099986,,
0.137139871716,2,0.062,,
0.137066543102,2,0.0929999,,
0.132038444281,2,0.12499996,,
0.136468410492,2,0.03099986,,
0.131943896413,2,0.062,,
0.136921972036,2,0.0929999,,
0.136974558234,2,0.12499996,,
0.138761907816,2,0.15599986,,
0.135827749968,2,0.187,,
0.138971701264,2,0.23399993,,
0.137988001108,2,0.26500007,,
0.137173146009,2,0.29599997,,
0.13595508039,2,0.32800003,,
0.136403337121,2,0.03099986,,
0.137133061886,2,0.03099986,,
0.137457802892,2,0.062,,
0.139928802848,2,0.0929999,,
0.140435442328,2,0.12499996,,
0.140098288655,2,0.15599986,,
0.140784010291,2,0.187,,
0.141871243715,2,0.23399993,,
0.141143754125,2,0.26500007,,
0.139665946364,2,0.29599997,,
0.141918003559,2,0.32800003,,
0.141614228487,2,0.35899993,,
0.141429722309,2,0.39000007,,
0.140593245625,2,0.42099997,,
0.138844624162,2,0.45300003,,
0.145874977112,2,0.49999996,,
0.131572514772,2,0.53099986,,
0.144194275141,2,0.562,,
0.196580395103,2,0.5929999,,
0.165507256985,2,0.62499996,,
0.168605595827,2,0.67099997,,
0.143709719181,2,0.7179999,,
0.14297901094,2,0.74999996,,
0.143652379513,2,0.78099986,,
0.147491723299,2,0.812,,
0.148147255182,2,0.8429999,,
0.148327633739,2,0.87499996,,
0.148993581533,2,0.90599986,,
0.152169138193,2,0.95300003,,
