PD,ROI,FD,,
0.132448241115,2,0.0159999999999982,,
0.135816127062,2,0.0310001048999986,,
0.0530128367245,2,0.0469998988999976,,
0.161330088973,2,0.0620000037999979,,
0.167919814587,2,0.0780000361999988,,
0.144468903542,2,0.094000068699998,,
0.0381474085152,2,0.1089999352,,
0.143253237009,2,0.156000104899999,,
0.142787367105,1,0.0310000037999991,,
0.142896547914,1,0.0630000686999992,,
0.144824817777,1,0.0939999675999985,,
0.146477207541,1,0.1250001049,,
0.146663874388,1,0.156000003799999,,
0.146756574512,1,0.188000068699999,,
0.146699354053,1,0.218999967599999,,
0.147925943136,1,0.265999898899999,,
0.146957755089,1,0.2970000362,,
0.1459197402,1,0.327999935200001,,
0.144766971469,1,0.359999999999999,,
0.144165888429,1,0.390999898899999,,
0.145765945315,1,0.4220000362,,
0.145810708404,1,0.452999935200001,,
0.1453743577,1,0.5000001049,,
0.146022349596,1,0.531000003799999,,
0.14635707438,1,0.563000068699999,,
0.146832972765,1,0.593999967599999,,
0.145011037588,1,0.6250001049,,
0.144124373794,2,0.0310000037999991,,
0.143352270126,2,0.0630000686999992,,
0.144327625632,2,0.109999999999999,,
0.144745737314,2,0.140999898899999,,
0.144032984972,2,0.1720000362,,
0.134777799249,2,0.202999935200001,,
0.0305540952832,2,0.234999999999999,,
0.0880249589682,2,0.265999898899999,,
0.122170314193,2,0.2970000362,,
0.064273044467,2,0.327999935200001,,
0.235105186701,2,0.3750001049,,
0.272153794765,2,0.406000003799999,,
0.252141386271,2,0.438000068699999,,
0.176202103496,2,0.468999967599999,,
0.179742112756,2,0.5000001049,,
0.151632338762,2,0.531000003799999,,
0.152162581682,2,0.563000068699999,,
0.152324169874,2,0.609999999999999,,
0.151600167155,2,0.640999898899999,,
0.152531057596,2,0.6720000362,,
0.155112028122,2,0.702999935200001,,
0.152761802077,2,0.734999999999999,,
0.156499356031,2,0.765999898899999,,
0.152279362082,2,0.7970000362,,
0.150440111756,2,0.843999967599999,,
0.157826766372,2,0.8750001049,,
0.0844913944602,2,0.906000003799999,,
0.0695826858282,2,0.938000068699999,,
0.191535368562,2,0.968999967599999,,
0.135314509273,2,1.0000001049,,
0.0679596215487,2,1.0310000038,,
0.29346126318,2,1.0779999352,,
0.736371040344,2,1.11,,
0.338019490242,2,1.1409998989,,
0.423082500696,2,1.1720000362,,
0.726917684078,2,1.2029999352,,
0.721242725849,2,1.235,,
0.71136534214,2,1.2659998989,,
0.701299071312,2,1.3130000687,,
0.723185420036,2,1.3439999676,,
0.724938750267,2,1.3750001049,,
0.334953069687,2,1.4060000038,,
0.30831900239,2,1.4380000687,,
0.331130445004,2,1.4689999676,,
0.300856053829,2,1.5000001049,,
0.295934557915,2,1.5310000038,,
0.174979612231,2,1.5779999352,,
0.164133369923,2,1.61,,
0.154727250338,2,1.6409998989,,
0.283662557602,2,1.6720000362,,
0.151738956571,2,1.7029999352,,
0.152225136757,2,1.735,,
0.150554805994,2,1.7659998989,,
0.1506511271,2,1.8130000687,,
0.151723101735,2,1.8439999676,,
0.151469811797,2,1.8750001049,,
0.152936384082,2,1.9060000038,,
0.15323600173,2,1.9380000687,,
0.154514759779,2,1.9689999676,,
0.15139298141,2,2.0000001049,,
0.151062756777,2,2.0470000362,,
0.150568753481,2,2.0779999352,,
0.156035780907,2,2.11,,
0.166638165712,2,2.1409998989,,
0.266400516033,2,2.1720000362,,
0.271242767572,2,2.2029999352,,
0.156957790256,2,2.2500001049,,
0.219365477562,2,2.2659998989,,
0.0474362894893,2,2.3130000687,,
0.158517897129,2,2.3439999676,,
0.264822989702,2,2.3909998989,,
0.172660037875,2,2.4220000362,,
0.262223958969,2,2.4529999352,,
0.192361086607,2,2.485,,
0.279669135809,2,2.5159998989,,
0.122528277338,2,2.5630000687,,
0.0527463927865,2,2.5939999676,,
0.10596664995,2,2.6250001049,,
0.149334192276,2,2.6560000038,,
0.169266819954,2,2.6880000687,,
0.174933493137,2,2.7189999676,,
0.169851765037,2,2.7659998989,,
0.160566493869,1,0.0310000362000018,,
0.161183595657,1,0.0619999352000029,,
0.160664141178,1,0.0940000000000012,,
0.158864811063,1,0.124999898900001,,
0.158322393894,1,0.156000036200002,,
0.158470839262,1,0.186999935200003,,
0.156897991896,1,0.249999898900001,,
0.154594108462,1,0.281000036200002,,
0.155100226402,1,0.311999935200003,,
0.14995251596,1,0.344000000000001,,
0.148809120059,1,0.374999898900001,,
0.148086518049,1,0.406000036200002,,
0.148704707623,1,0.436999935200003,,
0.147363558412,1,0.4529999676,,
0.148265421391,1,0.484000104900002,,
0.14817468822,1,0.531000036200002,,
0.148502573371,1,0.561999935200003,,
0.152774721384,1,0.609000104900002,,
0.154778540134,1,0.640000003800001,,
