PD,ROI,FD,,
0.291715562344,2,0.0309999999999988,,
0.221126317978,2,0.0470000299999995,,
0.194117173553,2,0.0619999,,
0.188195094466,2,0.0779999299999972,,
0.183765113354,1,0.0309999999999988,,
0.182896509767,1,0.0470000299999995,,
0.18186365068,2,0.0309999999999988,,
0.18187366426,2,0.0470000299999995,,
0.178915932775,1,0.0309999999999988,,
0.177765503526,1,0.0470000299999995,,
0.176626592875,1,0.0619999,,
0.176080435514,1,0.0779999299999972,,
0.176415100694,2,0.0309999999999988,,
0.176748692989,2,0.0470000299999995,,
0.211546137929,2,0.0619999,,
0.0830037817359,2,0.0779999299999972,,
0.143747031689,2,0.10900007,,
0.0746515467763,2,0.139999969999998,,
0.138712897897,1,0.0309999999999988,,
0.165689378977,2,0.0309999999999988,,
0.193772479892,1,0.0309999999999988,,
0.215856507421,1,0.0470000299999995,,
0.203143313527,2,0.0309999999999988,,
0.181316912174,2,0.0470000299999995,,
0.185738816857,2,0.0619999,,
0.186200931668,2,0.0779999299999972,,
0.185994327068,2,0.10900007,,
0.186653465033,1,0.0309999999999988,,
0.189860999584,2,0.0309999999999988,,
0.191127702594,1,0.0309999999999988,,
0.190122738481,1,0.0470000299999995,,
0.192623227835,2,0.0309999999999988,,
0.194301217794,2,0.0470000299999995,,
0.195058271289,2,0.0619999,,
0.194124355912,2,0.0779999299999972,,
0.196228533983,1,0.0309999999999988,,
0.196587413549,1,0.0470000299999995,,
0.19607539475,2,0.0309999999999988,,
0.195152178407,1,0.0309999999999988,,
0.192193359137,1,0.0470000299999995,,
0.192044302821,1,0.0619999,,
0.192094326019,2,0.0309999999999988,,
0.189976245165,2,0.0470000299999995,,
0.188099518418,2,0.0619999,,
0.185992136598,1,0.0309999999999988,,
0.186173945665,2,0.0309999999999988,,
0.188416227698,2,0.0309999999999988,,
0.184638246894,1,0.0309999999999988,,
0.186152026057,1,0.0470000299999995,,
0.185813054442,2,0.031,,
0.186304718256,2,0.04700003,,
0.185682997108,2,0.0619999,,
0.182449042797,2,0.07799993,,
0.185972452164,2,0.10900007,,
0.189899638295,2,0.13999997,,
0.192146331072,2,0.17200003,,
0.192720428109,2,0.20299993,,
0.193000406027,2,0.23400007,,
0.193297982216,1,0.031,,
0.192826837301,1,0.04700003,,
0.191986113787,2,0.031,,
0.192951858044,2,0.04700003,,
0.194519758224,2,0.0619999,,
0.193534195423,2,0.07799993,,
0.193919211626,2,0.10900007,,
0.194883331656,2,0.13999997,,
0.194506019354,2,0.17200003,,
0.195438891649,2,0.20299993,,
0.195696085691,2,0.23400007,,
0.196637630463,1,0.031,,
0.196353748441,1,0.04700003,,
0.196139797568,1,0.0619999,,
0.195897966623,2,0.07799993,,
0.196224600077,2,0.10900007,,
0.195447295904,2,0.13999997,,
0.194665849209,2,0.17200003,,
0.195994749665,2,0.20299993,,
0.194246545434,1,0.031,,
0.195783048868,2,0.031,,
0.19628033042,2,0.04700003,,
0.196500182152,2,0.0619999,,
0.195135086775,2,0.07799993,,
0.19575458765,2,0.10900007,,
0.196437329054,1,0.031,,
0.195869415998,1,0.04700003,,
0.194702357054,1,0.0619999,,
0.196860313416,2,0.031,,
0.196427866817,2,0.04700003,,
0.195946842432,2,0.0619999,,
0.196431443095,2,0.07799993,,
0.196319952607,2,0.10900007,,
0.196022212505,2,0.13999997,,
0.195092156529,2,0.17200003,,
0.194117963314,2,0.20299993,,
0.195235639811,1,0.031,,
0.194746553898,2,0.031,,
0.193548336625,2,0.04700003,,
0.192543983459,1,0.031,,
0.195263341069,2,0.031,,
0.192541569471,2,0.04700003,,
0.199018269777,2,0.0619999,,
0.198290288448,2,0.07799993,,
0.198858991265,2,0.10900007,,
0.197196617723,2,0.13999997,,
0.196596547961,2,0.17200003,,
0.196714803576,2,0.20299993,,
0.194661706686,2,0.23400007,,
0.196499571204,2,0.281,,
0.202124640346,2,0.32799993,,
0.194601491094,2,0.35900007,,
0.193423643708,2,0.38999997,,
0.19315084815,2,0.42200003,,
0.193517372012,2,0.45299993,,
0.193961188197,2,0.49999986,,
0.193690925837,2,0.531,,
0.192745104432,2,0.5619999,,
0.193060532212,2,0.59399996,,
0.19164827466,2,0.62499986,,
0.190609455109,2,0.656,,
0.190129965544,2,0.6869999,,
0.183457508683,2,0.031,,
0.182686120272,2,0.04700003,,
0.182774215937,2,0.0619999,,
0.180321916938,2,0.07799993,,
0.182126253843,1,0.031,,
0.177515417337,2,0.04700003,,
0.177636682987,2,0.0619999,,
0.174152716994,2,0.07799993,,
0.174410074949,2,0.10900007,,
