PD,ROI,FD,,
0.208295583725,2,0.03099986,,
0.202699750662,2,0.062,,
0.200537770987,2,0.0929999,,
0.20017182827,2,0.12499996,,
0.217057019472,2,0.15599986,,
0.0882574394345,2,0.187,,
0.181161463261,2,0.23399993,,
0.125376373529,2,0.26500007,,
0.225710317492,2,0.29599997,,
0.227852225304,2,0.32800003,,
0.234956771135,2,0.35899993,,
0.198306083679,2,0.39000007,,
0.182133972645,2,0.42099997,,
0.177296042442,2,0.45300003,,
0.436936706305,2,0.03099986,,
0.16320130229,2,0.062,,
0.164362192154,2,0.0929999,,
0.172057598829,2,0.12499996,,
0.164947763085,2,0.15599986,,
0.171042650938,2,0.187,,
0.175282567739,2,0.23399993,,
0.147214978933,2,0.26500007,,
0.186649426818,2,0.29599997,,
0.166766002774,2,0.32800003,,
0.175068706274,2,0.35899993,,
0.172517359257,2,0.39000007,,
0.185831457376,2,0.42099997,,
0.163190379739,2,0.45300003,,
0.176060453057,2,0.49999996,,
0.170561909676,2,0.53099986,,
0.150222748518,2,0.562,,
0.118186056614,2,0.5929999,,
0.196877986193,2,0.62499996,,
0.200551107526,2,0.67099997,,
0.210853859782,2,0.7179999,,
0.193417549133,2,0.03099986,,
0.192260593176,2,0.062,,
0.191318243742,2,0.0929999,,
0.172828525305,2,0.12499996,,
0.168356686831,2,0.15599986,,
0.166297063231,2,0.187,,
0.161670073867,2,0.23399993,,
0.160468369722,2,0.26500007,,
0.163104310632,2,0.29599997,,
0.161002665758,2,0.32800003,,
0.162910103798,2,0.35899993,,
0.164728805423,2,0.39000007,,
0.166373744607,2,0.42099997,,
0.166729658842,2,0.45300003,,
0.167975574732,2,0.49999996,,
0.17232093215,2,0.53099986,,
0.174023225904,2,0.562,,
0.174676582217,1,0.03099986,,
0.175615876913,1,0.062,,
0.178554400802,2,0.03099986,,
0.179419085383,2,0.062,,
0.181005299091,2,0.0929999,,
0.182225853205,2,0.12499996,,
0.179626613855,1,0.03099986,,
0.178289994597,2,0.03099986,,
0.17304648459,1,0.03099986,,
0.168837070465,1,0.062,,
0.182347759604,1,0.0929999,,
0.179459288716,1,0.12499996,,
0.188438922167,1,0.15599986,,
0.215935945511,2,0.03099986,,
0.214991092682,2,0.062,,
0.215957641602,2,0.0929999,,
0.184960752726,2,0.12499996,,
0.187151730061,2,0.15599986,,
0.195443034172,2,0.187,,
0.192641988397,2,0.23399993,,
0.191889598966,2,0.26500007,,
0.199348449707,2,0.29599997,,
0.195412069559,2,0.32800003,,
0.18004322052,2,0.35899993,,
0.351485431194,2,0.39000007,,
0.354552060366,2,0.42099997,,
0.340503275394,1,0.03099986,,
,2,0.03099986,,
0.326592504978,2,0.062,,
